gid,nx,ny,dist_dfs_m
다마6902,64,78,1595.208784045084
다마6903,64,78,1449.729701971378
다마6904,64,78,1912.7836659856353
다마6905,64,78,2686.2178796487956
다마6906,64,79,2356.6431218334837
다마6907,64,79,1715.378545205779
다마6908,64,79,1526.85307185057
다마6909,64,79,1928.7397576362523
다마6910,64,79,2666.232135871514
다마6911,64,80,2480.664984196568
다마6912,64,80,1836.5040780693648
다마6913,64,80,1609.9054921677412
다마6914,64,80,1952.1383554088336
다마6915,64,80,2651.3944677480104
다마6916,64,81,2605.348387652286
다마6917,64,81,1958.506013717578
다마6918,64,81,1698.1317353178079
다마6919,64,81,1982.8154163257407
다마6920,64,81,2641.867248736123
다마6921,64,82,2730.6722205307624
다마6922,64,82,2081.322701369744
다마6923,64,82,1790.8762097073306
다마6924,64,82,2020.5373071919114
다마6925,64,82,2637.783998172137
다마6926,64,83,2856.618834939299
다마6927,64,83,2204.9055359503877
다마6928,64,83,1887.5766677937543
다마6929,64,83,2065.0140268613386
다마6930,64,83,2639.2461396142626
다마6931,64,84,2983.17334973739
다마6932,64,84,2329.2156760925495
다마6933,64,84,1987.7545363870115
다마6934,64,84,2115.913639092819
다마6935,64,84,2646.3206455890577
다마6936,64,85,3110.3231132113633
다마6937,64,85,2454.221696392489
다마6938,64,85,2091.0041610456974
다마6939,64,85,2172.8765882988423
다마6940,64,85,2659.038723757895
다마6941,64,86,3238.0572845565207
다마6942,64,86,2579.897879854223
다마6943,64,86,2196.9822855187244
다마6944,64,86,2235.5288536026196
다마6945,64,86,2677.395627787684
다마6946,64,87,3366.3665047876857
다마6947,64,87,2706.2229570352665
다마6948,64,87,2305.398434503881
다마6949,64,87,2303.4932581714215
다마6950,64,87,2701.351594863104
다마6951,64,87,3359.8392353947056
다마6952,64,88,2833.179162017458
다마6953,64,88,2416.0064665314394
다마6954,64,88,2376.39860472807
다마6955,64,88,2730.8338306797987
다마6956,64,88,3356.7300298083383
다마6957,64,89,2960.7515165485324
다마6958,64,89,2528.597336570159
다마6959,64,89,2453.886598495327
다마6960,64,89,2765.7393922855836
다마6961,64,89,3358.134799826459
다마6962,64,90,3088.927280824875
다마6963,64,90,2642.9929915661123
다마6964,64,90,2535.616721965491
다마6965,64,90,2805.9387676773085
다마6966,63,90,3352.7694414076655
다마6967,63,91,3176.07763409721
다마6968,63,91,2676.369083839529
다마6969,63,91,2497.685690404529
다마6970,63,91,2704.425288886912
다마6971,63,91,3223.258984054891
다마6972,63,92,3164.404929320068
다마6973,63,92,2627.2203955721748
다마6974,63,92,2406.4736560194633
다마6975,63,92,2584.5587451866813
다마6976,63,92,3093.343233061314
다마6977,63,93,3158.541787641012
다마6978,63,93,2584.0260405343893
다마6979,63,93,2319.0504375811206
다마6980,63,93,2465.522112237191
다마6981,63,93,2963.0395947094416
다마6982,63,94,3158.5836025726235
다마6983,63,94,2547.1681948696128
다마6984,63,94,2235.951978793371
다마6985,63,94,2347.5299124792123
다마6986,63,94,2832.3686427616244
다마6987,63,95,3164.5931648619276
다마6988,63,95,2517.0055627622355
다마6989,63,95,2157.7729507205445
다마6990,63,95,2230.8409200896535
다마6991,63,95,2701.3549034941075
다마6992,63,96,3176.5994880516832
다마6993,63,96,2493.8622786136434
다마6994,63,96,2085.1651785635245
다마6995,63,96,2115.7690278231403
다마6996,63,96,2570.0278862879086
다마6997,63,97,3194.5975780262347
다마6998,63,97,2478.016847936392
다마6999,63,97,2018.8316699968175
다마7000,64,77,2385.0132077062867
다마7001,64,78,1772.6295574169378
다마7002,64,78,836.2061300370823
다마7003,64,78,506.22705972223497
다마7004,64,78,1346.5849323672253
다마7005,64,78,2317.3942530700015
다마7006,64,79,1877.4736698870543
다마7007,64,79,955.8577984127088
다마7008,64,79,549.9280684358799
다마7009,64,79,1300.4528557855704
다마7010,64,79,2253.870976739368
다마7011,64,80,1985.282729272029
다마7012,64,80,1077.216774884352
다마7013,64,80,615.9906209015633
다마7014,64,80,1264.3151940814214
다마7015,64,80,2194.889832071667
다마7016,64,81,2095.689535794211
다마7017,64,81,1199.9250873129158
다마7018,64,81,698.3736821275987
다마7019,64,81,1239.2059492328187
다마7020,64,81,2140.9196550406937
다마7021,64,82,2208.390497325723
다마7022,64,82,1323.7529980843105
다마7023,64,82,792.2470644917819
다마7024,64,82,1225.9644458362122
다마7025,64,82,2092.444081382615
다마7026,64,83,2323.1337436755202
다마7027,64,83,1448.54673564181
다마7028,64,83,894.2174789575804
다마7029,64,83,1225.1376061520427
다마7030,64,83,2049.9510746217
다마7031,64,84,2439.7094369453016
다마7032,64,84,1574.1996594751995
다마7033,64,84,1002.0114765129716
다마7034,64,84,1236.911245900682
다마7035,64,84,2013.919527043583
다마7036,64,85,2557.9419426241093
다마7037,64,85,1700.635542467109
다마7038,64,85,1114.1164727124335
다마7039,64,85,1261.0907109466752
다마7040,64,85,1984.8032768268968
다마7041,64,86,2677.683532021645
다마7042,64,86,1827.7984544436722
다마7043,64,86,1229.5142465516378
다마7044,64,86,1297.1366060982962
다마7045,64,86,1963.0133640113024
다마7046,64,87,2798.8093235543206
다마7047,64,87,1955.6464093089114
다마7048,64,87,1347.5058912194343
다마7049,64,87,1344.2437931786503
다마7050,64,87,1948.8998496915046
다마7051,64,87,2790.955010879934
다마7052,64,88,2084.1472448554514
다마7053,64,88,1467.6010426782734
다마7054,64,88,1401.4406525793881
다마7055,64,88,1942.7349240011945
다마7056,64,88,2753.9793149487728
다마7057,64,89,2213.275874053951
다마7058,64,89,1589.448030743549
다마7059,64,89,1467.6852490230358
다마7060,64,89,1944.6991895830765
다마7061,64,89,2722.059860791151
다마7062,64,90,2343.0124050561935
다마7063,64,90,1712.7893441665965
다마7064,64,90,1541.9427825746554
다마7065,64,90,1954.872822456106
다마7066,64,90,2695.453201081579
다마7067,64,91,2473.340826657553
다마7068,64,91,1837.4327402506503
다마7069,64,91,1623.2385237786098
다마7070,64,91,1973.2327625530922
다마7071,64,91,2674.3955887913917
다마7072,64,92,2604.2480708220096
다마7073,64,92,1963.232132917038
다마7074,64,92,1710.6878151947556
다마7075,64,92,1999.6562690606677
다마7076,64,92,2659.097137701339
다마7077,64,93,2735.723332191604
다마7078,64,93,2090.0746951947617
다마7079,64,93,1803.5083345217508
다마7080,64,93,2033.9302824544804
다마7081,64,93,2649.7363029330495
다마7082,64,94,2867.7575661758174
다마7083,64,94,2217.871985455576
다마7084,64,94,1901.0204705312021
다마7085,64,94,2075.765284151531
다마7086,64,94,2646.455025198558
다마7087,64,95,3000.343113411307
다마7088,64,95,2346.5537291278183
다마7089,64,95,2002.6407588912907
다마7090,64,95,2124.8119010071696
다마7091,64,95,2649.3548686709973
다마7092,64,96,3133.473415005703
다마7093,64,96,2476.063385766695
다마7094,64,96,2107.871945380305
다마7095,64,96,2180.6784233142394
다마7096,64,96,2658.494429878536
다마7097,64,97,3267.1427940430412
다마7098,64,97,2606.3549380615773
다마7099,64,97,2216.291968502473
다마7100,64,77,2454.824564341379
다마7101,64,78,1815.699637893109
다마7102,64,78,924.0077484137199
다마7103,64,78,640.9488772219028
다마7104,64,78,1402.7974220447666
다마7105,64,78,2350.5032974618157
다마7106,64,79,1869.7721675523092
다마7107,64,79,940.6405839748182
다마7108,64,79,523.0310295648953
다마7109,64,79,1289.3091978090213
다마7110,64,79,2247.4596675407033
다마7111,64,80,1931.0609173386097
다마7112,64,80,973.6758862265622
다마7113,64,80,408.7703467297134
다마7114,64,80,1177.345175091816
다마7115,64,80,2145.970672273605
다마7116,64,81,1998.9970084600798
다마7117,64,81,1021.7116151624682
다마7118,64,81,302.98549351982336
다마7119,64,81,1067.5700417345001
다마7120,64,81,2046.365406943382
다마7121,64,82,2073.018668844713
다마7122,64,82,1082.9311209109057
다마7123,64,82,219.25606923411772
다마7124,64,82,960.9404951164465
다마7125,64,82,1949.0356708929896
다마7126,64,83,2152.5867262151637
다마7127,64,83,1155.4076632134745
다마7128,64,83,190.53640740585138
다마7129,64,83,858.8605107244338
다마7130,64,83,1854.4483360871886
다마7131,64,84,2237.1949040833533
다마7132,64,84,1237.32108606796
다마7133,64,84,238.50765438506966
다마7134,64,84,763.4188446535359
다마7135,64,84,1763.159313148988
다마7136,64,85,2326.3757424574337
다마7137,64,85,1327.0713475775037
다마7138,64,85,331.9828730943329
다마7139,64,85,677.7218415358652
다마7140,64,85,1675.8284998655324
다마7141,64,86,2419.703125850416
다마7142,64,86,1423.3134966187315
다마7143,64,86,443.48551505523164
다마7144,64,86,606.2487067784712
다마7145,64,86,1593.2343163757594
다마7146,64,87,2516.79236622188
다마7147,64,87,1524.9469050760338
다마7148,64,87,562.7453348800125
다마7149,64,87,554.8887821513975
다마7150,64,87,1516.2852004770425
다마7151,64,87,2508.055034845517
다마7152,64,88,1631.0840911452701
다마7153,64,88,686.0163224144002
다마7154,64,88,529.9070454813414
다마7155,64,88,1446.023706265755
다마7156,64,88,2429.2319035683554
다마7157,64,89,1741.0142580100044
다마7158,64,89,811.71768143819
다마7159,64,89,535.3882162736265
다마7160,64,89,1383.6168146889224
다마7161,64,89,2354.1772315726753
다마7162,64,90,1854.1689551576087
다마7163,64,90,939.0861097437706
다마7164,64,90,570.8090125051641
다마7165,64,90,1330.3244476444654
다마7166,64,90,2283.3535300614276
다마7167,64,91,1970.0926834663092
다마7168,64,91,1067.7122325708508
다마7169,64,91,631.4694305470197
다마7170,64,91,1287.4384924528724
다마7171,64,91,2217.2600438341174
다마7172,64,92,2088.4189452597057
다마7173,64,92,1197.3579599507766
다마7174,64,92,711.2232262766091
다마7175,64,92,1256.189026752396
다마7176,64,92,2156.4283582514295
다마7177,64,93,2208.8512447349003
다마7178,64,93,1327.87571051016
다마7179,64,93,804.6638949019679
다마7180,64,93,1237.6243634296911
다마7181,64,93,2101.414796310022
다마7182,64,94,2331.1482249089568
다마7183,64,94,1459.16919238524
다마7184,64,94,907.7981149551956
다마7185,64,94,1232.4853358260373
다마7186,64,94,2052.789026796527
다마7187,64,95,2455.1121144293415
다마7188,64,95,1591.1728692718234
다마7189,64,95,1017.8834439147455
다마7190,64,95,1241.1052779215622
다마7191,64,95,2011.1185734246935
다마7192,64,96,2580.5797617807766
다마7193,64,96,1723.8405247294354
다마7194,64,96,1133.07563846655
다마7195,64,96,1263.3663958936472
다마7196,64,96,1976.9493918813976
다마7197,64,97,2707.4156679102925
다마7198,64,97,1857.138558464805
다마7199,64,97,1252.129247253387
다마7200,64,77,2892.064882130802
다마7201,64,78,2334.805088709155
다마7202,64,78,1734.456671798287
다마7203,64,78,1601.675713254408
다마7204,64,78,2030.3670196573923
다마7205,64,78,2771.175811563725
다마7206,64,79,2338.201987850356
다마7207,64,79,1689.9542259051232
다마7208,64,79,1498.2329709767473
다마7209,64,79,1906.1633678646326
다마7210,64,79,2649.9463267500846
다마7211,64,80,2348.753928745936
다마7212,64,80,1653.9931930772623
다마7213,64,80,1398.1208630488163
다마7214,64,80,1781.5135173887443
다마7215,64,80,2528.4063909081674
다마7216,64,81,2366.445319297984
다마7217,64,81,1627.2581337799145
다마7218,64,81,1302.2575085897727
다마7219,64,81,1656.4359943577635
다마7220,64,81,2406.5921524283135
다마7221,64,82,2391.197234457847
다마7222,64,82,1610.3284215766364
다마7223,64,82,1211.8131195015785
다마7224,64,82,1530.955403613963
다마7225,64,82,2284.547626799108
다마7226,64,83,2422.872022363458
다마7227,64,83,1603.6352737097982
다마7228,64,83,1128.265636018844
다마7229,64,83,1405.1051917047753
다마7230,64,83,2162.3269535596182
다마7231,64,84,2461.280142729203
다마7232,64,84,1607.4272525265205
다마7233,64,84,1053.4442573467427
다마7234,64,84,1278.9320679804312
다마7235,64,84,2039.9974670769996
다마7236,64,85,2506.188581961291
다마7237,64,85,1621.7507437395998
다마7238,64,85,989.5300608302617
다마7239,64,85,1152.5033656148419
다마7240,64,85,1917.6439383317054
다마7241,64,86,2557.3301188623727
다마7242,64,86,1646.4493400185145
다마7243,64,86,938.9640683509496
다마7244,64,86,1025.9198867654975
다마7245,64,86,1795.3745309733274
다마7246,64,87,2614.412744715506
다마7247,64,87,1681.1820985125642
다마7248,64,87,904.2082155053408
다마7249,64,87,899.3396163939386
다마7250,64,87,1673.329314344263
다마7251,64,87,2606.002732706181
다마7252,64,88,1725.456718244713
다마7253,64,88,887.3465888634505
다마7254,64,88,773.0246121562933
다마7255,64,88,1551.6926671319852
다마7256,64,88,2493.5783956922146
다마7257,64,89,1778.6711889832172
다마7258,64,89,889.6213499485251
다마7259,64,89,647.4419619158931
다마7260,64,89,1430.7117256158788
다마7261,64,89,2382.1609915326944
다마7262,64,90,1840.1570308789703
다마7263,64,90,911.1081744429357
다마7264,64,90,523.5057905889585
다마7265,64,90,1310.7244256607114
다마7266,64,90,2271.990036788681
다마7267,64,91,1909.218562156753
다마7268,64,91,950.7153875991736
다마7269,64,91,403.2418360634149
다마7270,64,91,1192.2030902852673
다마7271,64,91,2163.352130056429
다마7272,64,92,1985.1648212325256
다마7273,64,92,1006.5047246769328
다마7274,64,92,291.9317628056457
다마7275,64,92,1075.8236600264167
다마7276,64,92,2056.5915833753816
다마7277,64,93,2067.33294184471
다마7278,64,93,1076.1484905124607
다마7279,64,93,205.73199757983852
다마7280,64,93,962.5776519450957
다마7281,64,93,1952.1234123948407
다마7282,64,94,2155.103393026356
다마7283,64,94,1157.3216148261151
다마7284,64,94,185.24579793814505
다마7285,64,94,853.9547360157641
다마7286,64,94,1850.4489662440753
다마7287,64,95,2247.9084035255464
다마7288,64,95,1247.937416752052
다마7289,64,95,248.20032558157652
다마7290,64,95,752.2360049265232
다마7291,64,95,1752.174252920306
다마7292,64,96,2345.2352059607065
다마7293,64,96,1346.240104537256
다마7294,64,96,352.98253051872996
다마7295,64,96,660.9318532483742
다마7296,64,96,1658.0305070852148
다마7297,64,97,2446.6256683491447
다마7298,64,97,1450.8070814258865
다마7299,64,97,472.9748555749
다마7300,65,77,3458.1715252042763
다마7301,65,78,3008.873573953615
다마7302,65,78,2606.5031896170776
다마7303,65,78,2556.2467742633135
다마7304,65,78,2876.6188945321196
다마7305,64,78,3440.0530527613764
다마7306,64,79,3072.186373484111
다마7307,64,79,2612.8692778416375
다마7308,64,79,2493.159163141396
다마7309,64,79,2757.6438062997067
다마7310,64,79,3315.6230352816588
다마7311,64,80,3050.294046338206
다마7312,64,80,2554.0834430520777
다마7313,64,80,2396.3285874477237
다마7314,64,80,2638.453934402807
다마7315,64,80,3190.687642015762
다마7316,64,81,3033.832206734962
다마7317,64,81,2500.4086552697504
다마7318,64,81,2302.16181622262
다마7319,64,81,2519.494912239154
다마7320,64,81,3065.2504298220942
다마7321,64,82,3022.9525346553173
다마7322,64,82,2452.2592517997873
다마7323,64,82,2211.0877072826165
다마7324,64,82,2400.883641610926
다마7325,64,82,2939.315510763278
다마7326,64,83,3017.778663127147
다마7327,64,83,2410.046745181549
다마7328,64,83,2123.596611481306
다마7329,64,83,2282.7614467196504
다마7330,64,83,2812.887675852752
다마7331,64,84,3018.403359912265
다마7332,64,84,2374.169596785689
다마7333,64,84,2040.2459914121612
다마7334,64,84,2165.300472600804
다마7335,64,84,2685.9725552985715
다마7336,64,85,3024.8864973105888
다마7337,64,85,2345.001617926674
